Id,employer,min_pos_salary,max_pos_salary,overtime_pay,lump_sum_pay,other_pay,retirement_cost_covered,health_benefits,DOB,pension,employer_url,location,total_wages
22089,Maharaja Sayajirao University of Baroda,22879.56,38749.56,0.0,0.0,1554.3,0.0,0.0,24-09-1983,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara,1741.3
22090,Saurashtra University,22879.56,38749.56,0.0,0.0,7152.3,0.0,0.0,25-05-1956,,saurashtrauniversity.edu,,7152.3
22091,Maharaja Sayajirao University of Baroda,42048.0,59172.0,0.0,,1023.79,,9329.16,14-11-1966,2.00% @ 55,msubaroda.ac.in,Vadodara,54844.07
22092,Veer Narmad South Gujarat University,22879.56,38749.56,0.0,0.0,1306.8,0.0,0.0,24-09-1981,,vnsgu.ac.in,Surat,1306.8
22093,Institute of Infrastructure Technology Research and Management,39456.0,73944.0,0.0,0.0,696.0,,22710.84,05-08-1981,2.00% @ 62,iitram.ac.in,,45534.5
22094,Gujarat National Law University,85188.0,150792.0,0.0,,0.0,,23270.64,06-02-1968,2.00% @ 55,gnlu.ac.in,,133027.98
22095,Shri Govind Guru University,62484.0,79848.0,0.0,,7158.3,0.0,22350.39,17-03-1960,2.00% @ 55,sggu.ac.in,Godhra,16046.65
22096,Gujarat National Law University,39456.0,73944.0,0.0,0.0,702.49,,23270.64,01-01-1954,2.00% @ 60,gnlu.ac.in,Gandhinagar,49836.49
22097,Saurashtra University,14496.0,38028.0,0.0,0.0,2755.0,0.0,0.0,09-03-1976,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot,2755.0
22098,Gujarat Technological University,22879.56,38749.56,0.0,0.0,6166.0,0.0,0.0,07-11-1967,,gtu.ac.in,Ahmedabad,6166.0
22099,Shree Somnath Sanskrit University,30024.0,108996.0,0.0,1363.64,1909.11,0.0,256.0,06-10-1970,Part-Time Seasonal and Temporary (PST) Retirement Plan,sssu.ac.in,Veraval,18840.44
22100,Gujarat Ayurved University,22879.56,38749.56,0.0,0.0,877.51,,0.0,18-07-1957,,ayurveduniversity.edu.in,Jamnagar,877.51
22101,Saurashtra University,52464.0,125736.0,0.0,0.0,650.0,0.0,23270.64,07-07-1958,2.00% @ 55,saurashtrauniversity.edu,Rajkot,76171.4
22102,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0.0,0.0,552.0,,0.0,19-10-1971,,www.mkbhavuni.edu.in,,552.0
22103,Gujarat Forensic Sciences University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,18-05-1976,,gfsu.edu.in,,396.19
22104,Anand Agricultural University,22879.56,38749.56,0.0,0.0,390.0,,0.0,03-05-1983,,www.aau.in,Anand,390.0
22105,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,,294.8,,0.0,26-03-1969,,sdau.edu.in,Palanpur,294.8
22106,Shri Govind Guru University,77616.0,165516.0,0.0,0.0,300.0,0.0,23270.64,18-10-1989,,sggu.ac.in,Godhra,83546.93
22107,Sardarkrushinagar Dantiwada Agricultural University,28152.0,66204.0,0.0,0.0,571.83,,0.0,26-06-1973,Part-Time Seasonal and Temporary (PST) Retirement Plan,sdau.edu.in,Palanpur,7433.75
22108,Shri Govind Guru University,134976.0,233808.0,0.0,,8500.6,,1769.64,16-05-1978,2.00% @ 55,sggu.ac.in,Godhra,178594.88
22109,Maharaja Sayajirao University of Baroda,22879.56,38749.56,0.0,0.0,1179.9,0.0,717.38,21-11-1975,,msubaroda.ac.in,,21280.08
22110,Gujarat University,49512.0,66192.0,0.0,0.0,0.0,,0.0,04-07-1982,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,Ahmedabad,2822.87
22111,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,55.0,,0.0,11-05-1977,,sdau.edu.in,,55.0
22112,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,3446.0,,0.0,04-11-1952,,sdau.edu.in,Palanpur,5800.5
22113,Hemchandracharya North Gujarat University,22879.56,38749.56,0.0,0.0,766.0,0.0,0.0,25-07-1988,,ngu.ac.in,,766.0
22114,Hemchandracharya North Gujarat University,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,16-10-1964,Part-Time Seasonal and Temporary (PST) Retirement Plan,ngu.ac.in,,143.0
22115,Gujarat University,22879.56,291194.4,36.09,0.0,0.0,,0.0,03-04-1985,2.00% @ 62,gujaratuniversity.org.in,Ahmedabad,11978.09
22116,Hemchandracharya North Gujarat University,50148.0,71304.0,0.0,0.0,1246.29,,8998.68,07-04-1976,2.00% @ 62,ngu.ac.in,Patan,50902.84
22117,Gujarat Technological University,28152.0,66204.0,0.0,0.0,0.0,0.0,14.94,26-07-1978,,gtu.ac.in,,16368.16
22118,Dr. Babasaheb Ambedkar Open University,49512.0,66192.0,0.0,0.0,0.0,,17109.6,27-02-1971,2.00% @ 55,baou.edu.in,Ahmedabad,52633.88
22119,Sardar Patel University,31200.0,48888.0,6747.64,0.0,2576.66,,23270.64,15-09-1950,2.00% @ 62,spuvvn.edu,Vallabh Vidhyanagar,41928.62
22120,Gujarat University of Transplantation Sciences,59076.0,131088.0,0.0,0.0,2465.5,,8998.68,27-10-1975,2.00% @ 62,www.guts.education,Ahmedabad,82325.82
22121,Gujarat Forensic Sciences University,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,15-04-1975,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,Gandhinagar,8216.4
22122,Dharamsinh Desai University,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,19-04-1950,,ddu.ac.in,Nadiad,6834.0
22123,Dr. Babasaheb Ambedkar Open University,59076.0,131088.0,0.0,0.0,7030.7,0.0,5503.77,03-04-1979,2.00% @ 62,baou.edu.in,Ahmedabad,25715.06
22124,Saurashtra University,59076.0,131088.0,0.0,0.0,0.0,,17631.72,11-10-1960,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot,33326.09
22125,Sardarkrushinagar Dantiwada Agricultural University,28079.4,41432.76,0.0,0.0,0.0,,0.0,26-04-1979,,sdau.edu.in,Palanpur,84.5
22126,Sardar Patel University,28152.0,66204.0,0.0,0.0,1079.2,0.0,0.0,12-06-1986,,spuvvn.edu,Vallabh Vidhyanagar,12759.6
22127,Anand Agricultural University,41112.0,72204.0,0.0,31.87,0.0,0.0,0.0,16-09-1963,2.00% @ 62,www.aau.in,Anand,206.87
22128,Gujarat Technological University,46764.0,82152.0,0.0,0.0,650.0,,9319.08,24-07-1953,2.00% @ 62,gtu.ac.in,Ahmedabad,61442.28
22129,Bhakta Kavi Narsinh Mehta University,36168.0,67788.0,0.0,0.0,2348.75,,23270.64,22-02-1988,2.00% @ 55,www.bknmu.edu.in,,52499.84
22130,Gujarat Technological University,85188.0,150792.0,0.0,0.0,11527.68,,17631.72,06-05-1967,2.00% @ 60,gtu.ac.in,,103351.16
22131,Ganpat University,132.0,2880.0,0.0,0.0,3200.0,,0.0,25-11-1981,Part-Time Seasonal and Temporary (PST) Retirement Plan,gu.ac.in,,3200.0
22132,Saurashtra University,28079.4,41432.76,0.0,,0.0,0.0,0.0,23-07-1989,,saurashtrauniversity.edu,Rajkot,202.35
22133,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0.0,,141.75,,0.0,23-05-1977,,www.mkbhavuni.edu.in,Bhavnagar,141.75
22134,Maharaja Sayajirao University of Baroda,37380.0,65700.0,0.0,,1073.0,,9237.72,06-01-1977,2.00% @ 62,msubaroda.ac.in,Vadodara,42580.18
22135,Gujarat Forensic Sciences University,59076.0,131088.0,0.0,0.0,1020.74,,19392.2,20-04-1956,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,Gandhinagar,23626.1
22136,Anand Agricultural University,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,02-06-1989,,www.aau.in,Anand,5014.26
22137,Gujarat Forensic Sciences University,59076.0,131088.0,0.0,0.0,2031.47,,52.29,02-02-1958,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,Gandhinagar,19677.84
22138,Shri Govind Guru University,22879.56,38749.56,0.0,0.0,6279.35,0.0,0.0,15-08-1979,,sggu.ac.in,Godhra,6279.35
22139,Gujarat Forensic Sciences University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,17-02-1978,,gfsu.edu.in,,1538.1
22140,Saurashtra University,26928.0,38172.0,0.0,0.0,0.0,,0.0,15-11-1976,,saurashtrauniversity.edu,Rajkot,1800.0
22141,Anand Agricultural University,28079.4,41432.76,0.0,0.0,0.0,,0.0,13-04-1969,,www.aau.in,,169.0
22142,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,110.0,,0.0,27-02-1978,,sdau.edu.in,,110.0
22143,Gujarat Forensic Sciences University,62340.0,88932.0,0.0,0.0,1023.79,0.0,9319.08,02-11-1955,2.00% @ 62,gfsu.edu.in,Gandhinagar,61944.79
22144,Gujarat Forensic Sciences University,59076.0,131088.0,0.0,0.0,0.0,0.0,1769.64,05-01-1977,2.00% @ 62,gfsu.edu.in,Gandhinagar,77550.49
22145,Anand Agricultural University,54648.0,77856.0,0.0,0.0,2247.69,,23270.64,20-09-1989,2.00% @ 62,www.aau.in,Anand,61176.14
22146,Gujarat Technological University,22879.56,38749.56,0.0,0.0,1977.2,0.0,0.0,23-05-1978,,gtu.ac.in,Ahmedabad,2144.0
22147,Gujarat Technological University,28079.4,41432.76,0.0,0.0,0.0,,0.0,24-11-1966,,gtu.ac.in,,546.0
22148,Maharaja Sayajirao University of Baroda,31200.0,48888.0,218.8,0.0,905.15,,23270.64,20-07-1965,2.00% @ 55,msubaroda.ac.in,,38280.02
22149,Sardar Patel University,67656.0,143952.0,0.0,0.0,0.0,0.0,9194.16,26-03-1984,2.00% @ 60,spuvvn.edu,Vallabh Vidhyanagar,59338.5
22150,Gujarat University,49512.0,66192.0,0.0,0.0,0.0,,0.0,22-11-1971,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,Ahmedabad,4783.2
22151,Veer Narmad South Gujarat University,28079.4,41432.76,0.0,0.0,0.0,,0.0,11-08-1975,,vnsgu.ac.in,Surat,244.04
22152,Dr. Babasaheb Ambedkar Open University,49512.0,66192.0,0.0,0.0,0.0,,0.0,24-07-1970,Part-Time Seasonal and Temporary (PST) Retirement Plan,baou.edu.in,,2419.6
22153,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,1713.0,,0.0,25-04-1981,,sdau.edu.in,,2021.0
22154,Institute of Infrastructure Technology Research and Management,22879.56,38749.56,0.0,0.0,2518.98,0.0,0.0,20-02-1970,,iitram.ac.in,Ahmedabad,2518.98
22155,Maharaja Sayajirao University of Baroda,59076.0,131088.0,0.0,0.0,4841.05,0.0,14872.34,15-09-1978,2.00% @ 62,msubaroda.ac.in,Vadodara,46657.35
22156,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,0.0,1040.0,0.0,0.0,10-01-1962,,sdau.edu.in,,4427.2
22157,Institute of Infrastructure Technology Research and Management,49512.0,311340.0,0.0,6600.38,24794.54,0.0,6309.08,01-08-1969,,iitram.ac.in,Ahmedabad,138784.8
22158,Maharaja Sayajirao University of Baroda,22879.56,38749.56,0.0,0.0,5601.4,0.0,0.0,20-08-1967,,msubaroda.ac.in,Vadodara,6892.8
22159,Krantiguru Shyamji Krishna Verma Kachchh University,22879.56,38749.56,0.0,,706.7,0.0,0.0,06-03-1986,,kskvku.digitaluniversity.ac,Bhuj,706.7
22160,Hemchandracharya North Gujarat University,59076.0,131088.0,0.0,0.0,5961.11,0.0,6928.29,08-04-1954,2.00% @ 62,ngu.ac.in,Patan,53649.99
22161,Maharaja Krishnakumarsinhji Bhavnagar University,28079.4,41432.76,0.0,0.0,0.0,,0.0,18-09-1954,,www.mkbhavuni.edu.in,Bhavnagar,4013.55
22162,Gujarat Technological University,31200.0,48888.0,0.0,0.0,336.95,,7.47,07-03-1968,2.00% @ 62,gtu.ac.in,,2649.77
22163,Gujarat Forensic Sciences University,62484.0,79848.0,360.48,0.0,0.0,,59.76,14-04-1952,2.00% @ 62,gfsu.edu.in,,40900.48
22164,Gujarat Forensic Sciences University,28079.4,41432.76,0.0,0.0,0.0,,0.0,24-01-1955,,gfsu.edu.in,,1014.0
22165,Institute of Infrastructure Technology Research and Management,74988.0,140976.0,0.0,0.0,0.0,0.0,2249.67,14-07-1977,2.00% @ 62,iitram.ac.in,,18503.51
22166,Navsari Agricultural University,59076.0,131088.0,0.0,0.0,17966.32,,9237.72,22-01-1975,2.00% @ 62,www.nau.in,Navsari,91725.44
22167,Veer Narmad South Gujarat University,36120.0,63480.0,0.0,0.0,0.0,,0.0,09-08-1975,2.00% @ 62,vnsgu.ac.in,Surat,26890.68
22168,Maharaja Sayajirao University of Baroda,22879.56,38749.56,0.0,0.0,47.25,0.0,0.0,14-03-1952,,msubaroda.ac.in,Vadodara,47.25
22169,Gujarat Technological University,147240.0,255060.0,0.0,586.59,0.0,0.0,9287.3,23-10-1989,2.00% @ 60,gtu.ac.in,Ahmedabad,104604.08
22170,Dharamsinh Desai University,22879.56,38749.56,0.0,0.0,500.5,0.0,0.0,20-02-1965,,ddu.ac.in,Nadiad,500.5
22171,Gujarat National Law University,31200.0,48888.0,272.84,0.0,2792.6,0.0,16176.96,24-10-1979,2.00% @ 55,gnlu.ac.in,,35297.16
22172,Veer Narmad South Gujarat University,67656.0,143952.0,0.0,0.0,9360.1,,23270.64,01-06-1989,2.00% @ 55,vnsgu.ac.in,Surat,86335.54
22173,Gujarat University of Transplantation Sciences,59076.0,131088.0,0.0,0.0,1015.0,0.0,23270.64,25-01-1977,2.00% @ 62,www.guts.education,Ahmedabad,118291.36
22174,Shri Govind Guru University,22879.56,38749.56,0.0,0.0,3080.4,,0.0,27-10-1961,,sggu.ac.in,Godhra,3272.4
22175,Dharamsinh Desai University,22879.56,38749.56,0.0,0.0,10416.5,0.0,0.0,24-02-1971,,ddu.ac.in,,13997.0
22176,Institute of Infrastructure Technology Research and Management,22879.56,38749.56,0.0,0.0,921.8,,0.0,06-06-1961,,iitram.ac.in,Ahmedabad,2302.3
22177,Saurashtra University,85188.0,150792.0,0.0,,27138.33,0.0,17631.72,14-03-1982,2.00% @ 55,saurashtrauniversity.edu,Rajkot,129906.85
22178,Sardar Patel University,46764.0,82152.0,0.0,0.0,650.0,,23270.64,17-09-1954,2.00% @ 55,spuvvn.edu,,62113.56
22179,Maharaja Sayajirao University of Baroda,59076.0,131088.0,0.0,0.0,0.0,0.0,23270.64,07-11-1952,2.00% @ 62,msubaroda.ac.in,,51920.57
22180,Gujarat University of Transplantation Sciences,97968.0,187176.0,0.0,0.0,7200.0,,17631.72,01-02-1950,2.00% @ 55,www.guts.education,,135015.04
22181,Sardar Patel University,67656.0,143952.0,0.0,0.0,9483.6,,17631.72,26-04-1956,2.00% @ 55,spuvvn.edu,Vallabh Vidhyanagar,98550.92
22182,Saurashtra University,59076.0,131088.0,0.0,0.0,9089.0,,9090.12,02-05-1972,2.00% @ 55,saurashtrauniversity.edu,Rajkot,59490.36
22183,Saurashtra University,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,27-07-1971,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot,6520.8
22184,Saurashtra University,59076.0,131088.0,0.0,0.0,1182.0,,0.0,27-11-1953,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot,5445.18
22185,Gujarat Forensic Sciences University,22879.56,38749.56,0.0,0.0,9465.0,0.0,0.0,23-05-1971,,gfsu.edu.in,Gandhinagar,12915.0
22186,Gujarat Technological University,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,21-04-1952,Part-Time Seasonal and Temporary (PST) Retirement Plan,gtu.ac.in,Ahmedabad,7659.0
22187,Institute of Infrastructure Technology Research and Management,22879.56,38749.56,0.0,0.0,7021.35,0.0,0.0,17-04-1986,,iitram.ac.in,,8251.35
22188,Gujarat Technological University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,16-03-1955,,gtu.ac.in,Ahmedabad,403.0
22189,Gujarat Technological University,22879.56,38749.56,0.0,0.0,1485.0,0.0,0.0,16-08-1954,,gtu.ac.in,Ahmedabad,1485.0
22190,Sardar Patel University,85188.0,150792.0,0.0,0.0,12309.0,,9237.72,27-04-1963,2.00% @ 55,spuvvn.edu,Vallabh Vidhyanagar,117049.0
22191,Maharaja Sayajirao University of Baroda,59076.0,131088.0,0.0,0.0,13381.2,0.0,23270.64,17-06-1960,2.00% @ 62,msubaroda.ac.in,Vadodara,86551.92
22192,Sardar Patel University,59076.0,131088.0,0.0,0.0,5630.22,0.0,2999.56,07-03-1960,2.00% @ 62,spuvvn.edu,,27606.73
22193,Gujarat Technological University,59076.0,131088.0,0.0,0.0,3884.07,0.0,0.0,23-08-1975,2.00% @ 62,gtu.ac.in,Ahmedabad,53052.47
22194,Sardarkrushinagar Dantiwada Agricultural University,77616.0,138960.0,0.0,2596.45,2360.0,,4066.99,09-01-1964,2.00% @ 55,sdau.edu.in,,43127.38
22195,Gujarat Technological University,28079.4,41432.76,0.0,0.0,0.0,,0.0,01-08-1955,,gtu.ac.in,Ahmedabad,520.0
22196,Ganpat University,22879.56,38749.56,0.0,0.0,0.0,,0.0,20-11-1963,Part-Time Seasonal and Temporary (PST) Retirement Plan,gu.ac.in,Mehsana,2048.0
22197,Gujarat University of Transplantation Sciences,28079.4,41432.76,0.0,0.0,0.0,,0.0,14-10-1958,,www.guts.education,Ahmedabad,6474.5
22198,Navsari Agricultural University,34152.0,59976.0,0.0,0.0,5188.6,0.0,23270.64,20-03-1953,2.00% @ 55,www.nau.in,,50752.64
22199,Dr. Babasaheb Ambedkar Open University,28079.4,41432.76,0.0,0.0,0.0,,0.0,10-03-1980,,baou.edu.in,,364.0
22200,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0.0,,2238.6,0.0,0.0,03-11-1957,,sdau.edu.in,Palanpur,5456.1
22201,Sardar Patel University,59076.0,131088.0,0.0,0.0,0.0,0.0,17631.72,08-06-1972,2.00% @ 62,spuvvn.edu,Vallabh Vidhyanagar,84201.88
22202,Gujarat Forensic Sciences University,22879.56,38749.56,0.0,0.0,220.0,0.0,0.0,26-02-1983,,gfsu.edu.in,Gandhinagar,220.0
22203,Gujarat Forensic Sciences University,22879.56,38749.56,0.0,0.0,1858.9,0.0,0.0,08-01-1965,,gfsu.edu.in,,1858.9
22204,Gujarat University,28079.4,41432.76,0.0,0.0,0.0,,0.0,02-01-1987,,gujaratuniversity.org.in,Ahmedabad,520.0
22205,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0.0,0.0,462.0,,0.0,10-09-1965,,www.mkbhavuni.edu.in,Bhavnagar,462.0
22206,Maharaja Krishnakumarsinhji Bhavnagar University,31200.0,53496.0,0.0,0.0,650.0,0.0,9329.16,13-03-1989,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar,35738.24
22207,Shree Somnath Sanskrit University,30024.0,108996.0,0.0,0.0,258.0,0.0,18602.64,13-05-1978,2.00% @ 55,sssu.ac.in,Veraval,78034.88
22208,Gujarat Forensic Sciences University,22879.56,38749.56,0.0,0.0,3141.15,0.0,0.0,24-01-1957,,gfsu.edu.in,Gandhinagar,4885.65
22209,Dr. Babasaheb Ambedkar Open University,49512.0,311340.0,0.0,,18800.03,0.0,17109.6,02-10-1955,,baou.edu.in,,112780.43
22210,Shri Govind Guru University,62340.0,88932.0,0.0,,0.0,0.0,351.71,17-04-1965,2.00% @ 60,sggu.ac.in,Godhra,10145.08
22211,Institute of Infrastructure Technology Research and Management,22879.56,38749.56,0.0,0.0,1371.0,,0.0,09-01-1973,,iitram.ac.in,Ahmedabad,1371.0
22212,Gujarat National Law University,39456.0,73944.0,0.0,1228.7,651.2,,4277.4,12-06-1982,2.00% @ 62,gnlu.ac.in,Gandhinagar,11564.33
22213,Gujarat University,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,14-10-1986,,gujaratuniversity.org.in,Ahmedabad,2005.2
22214,Saurashtra University,85188.0,150792.0,0.0,0.0,0.0,0.0,9319.08,03-03-1964,2.00% @ 55,saurashtrauniversity.edu,Rajkot,118608.52
22215,Hemchandracharya North Gujarat University,22879.56,38749.56,0.0,0.0,3650.5,0.0,0.0,18-05-1989,,ngu.ac.in,Patan,7203.5
22216,Sardar Patel University,46764.0,82152.0,0.0,0.0,650.0,0.0,9716.28,14-01-1981,2.00% @ 55,spuvvn.edu,,63163.0
22217,Navsari Agricultural University,52464.0,125736.0,0.0,0.0,650.0,,9084.24,14-02-1972,2.00% @ 55,www.nau.in,Navsari,65058.12
22218,Institute of Infrastructure Technology Research and Management,22879.56,38749.56,0.0,0.0,0.0,,0.0,04-04-1984,Part-Time Seasonal and Temporary (PST) Retirement Plan,iitram.ac.in,,3150.0
22219,Dharamsinh Desai University,42180.0,74076.0,0.0,0.0,650.0,,9329.16,25-05-1984,2.00% @ 62,ddu.ac.in,,53829.28
22220,Navsari Agricultural University,22879.56,38749.56,0.0,0.0,4668.0,0.0,0.0,27-07-1954,,www.nau.in,Navsari,6936.0
22221,Sardar Patel University,22879.56,291194.4,0.0,0.0,0.0,0.0,0.0,02-01-1969,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar,3346.2
22222,Shri Govind Guru University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,15-07-1983,,sggu.ac.in,Godhra,234.0
22223,Gujarat Forensic Sciences University,54648.0,77856.0,0.0,0.0,3676.39,0.0,8125.56,26-11-1952,2.00% @ 55,gfsu.edu.in,,57674.39
22224,Gujarat Forensic Sciences University,22879.56,38749.56,0.0,,1679.0,0.0,0.0,16-04-1976,,gfsu.edu.in,Gandhinagar,1679.0
22225,Gujarat University of Transplantation Sciences,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,26-07-1978,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.guts.education,Ahmedabad,4557.33
22226,Gujarat University of Transplantation Sciences,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,08-03-1971,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.guts.education,Ahmedabad,2055.17
22227,Veer Narmad South Gujarat University,22879.56,291194.4,0.0,0.0,0.0,0.0,0.0,14-02-1976,Part-Time Seasonal and Temporary (PST) Retirement Plan,vnsgu.ac.in,Surat,7464.0
22228,Maharaja Krishnakumarsinhji Bhavnagar University,67656.0,143952.0,0.0,0.0,6534.81,,8076.42,19-09-1988,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar,50955.69
22229,Gujarat University of Transplantation Sciences,67656.0,143952.0,0.0,0.0,0.0,0.0,17631.72,20-03-1989,2.00% @ 55,www.guts.education,Ahmedabad,74575.56
22230,Institute of Infrastructure Technology Research and Management,67656.0,143952.0,0.0,0.0,14196.0,0.0,10285.17,16-05-1983,2.00% @ 55,iitram.ac.in,,63177.52
22231,Veer Narmad South Gujarat University,85188.0,150792.0,0.0,0.0,8058.3,0.0,23270.64,09-02-1969,2.00% @ 55,vnsgu.ac.in,Surat,109399.46
22232,Sardar Patel University,52464.0,125736.0,0.0,0.0,650.0,0.0,21777.6,13-08-1951,2.00% @ 55,spuvvn.edu,Vallabh Vidhyanagar,69709.64
22233,Raksha Shakti University,92088.0,292068.0,0.0,0.0,396.0,,19511.36,19-01-1978,2.00% @ 55,rsu.ac.in,,189113.16
22234,Sardar Patel University,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,07-08-1987,,spuvvn.edu,,1834.0
22235,Sardar Patel University,56316.0,98904.0,0.0,0.0,0.0,0.0,3886.54,05-10-1950,2.00% @ 62,spuvvn.edu,Vallabh Vidhyanagar,29113.82
22236,Sardar Patel University,22879.56,38749.56,0.0,0.0,4536.0,0.0,0.0,16-10-1968,,spuvvn.edu,Vallabh Vidhyanagar,4536.0
22237,Saurashtra University,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,07-01-1966,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot,4910.4
22238,Gujarat Technological University,22879.56,38749.56,0.0,0.0,7439.0,0.0,0.0,07-10-1975,,gtu.ac.in,,9278.6
22239,Maharaja Sayajirao University of Baroda,22879.56,38749.56,0.0,0.0,3589.5,0.0,0.0,11-02-1988,,msubaroda.ac.in,,3589.5
22240,Gujarat Ayurved University,22879.56,38749.56,0.0,,42.0,,0.0,10-05-1987,,ayurveduniversity.edu.in,Jamnagar,42.0
22241,Gujarat Technological University,59076.0,131088.0,0.0,0.0,100.0,,23270.64,26-11-1966,2.00% @ 55,gtu.ac.in,Ahmedabad,24611.76
22242,Maharaja Sayajirao University of Baroda,22879.56,38749.56,0.0,0.0,4449.5,,0.0,27-09-1983,,msubaroda.ac.in,Vadodara,4642.0
22243,Gujarat University of Transplantation Sciences,41112.0,72204.0,0.0,0.0,700.0,0.0,9329.16,06-11-1984,2.00% @ 55,www.guts.education,,48029.48
22244,Maharaja Krishnakumarsinhji Bhavnagar University,34152.0,59976.0,0.0,0.0,2832.5,0.0,6006.59,16-06-1950,2.00% @ 62,www.mkbhavuni.edu.in,Bhavnagar,30988.7
22245,Gujarat University of Transplantation Sciences,37380.0,65700.0,0.0,0.0,6357.88,0.0,9319.08,01-10-1962,2.00% @ 55,www.guts.education,Ahmedabad,52808.24
22246,Dharamsinh Desai University,85188.0,150792.0,0.0,0.0,7619.12,0.0,23270.64,12-09-1955,2.00% @ 55,ddu.ac.in,Nadiad,106207.52
22247,Maharaja Sayajirao University of Baroda,61224.0,135900.0,0.0,0.0,0.0,0.0,23270.64,10-06-1972,2.00% @ 55,msubaroda.ac.in,Vadodara,61449.64
22248,Bhakta Kavi Narsinh Mehta University,22879.56,38749.56,0.0,0.0,2129.06,0.0,0.0,13-05-1956,,www.bknmu.edu.in,Junagadh,2129.06
22249,Navsari Agricultural University,23587.2,324000.0,0.0,0.0,2160.0,0.0,0.0,07-10-1978,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.nau.in,Navsari,2160.0
22250,Institute of Infrastructure Technology Research and Management,22879.56,38749.56,0.0,0.0,1519.2,,0.0,10-03-1988,Part-Time Seasonal and Temporary (PST) Retirement Plan,iitram.ac.in,,2490.5
